sexe;preusuel;annais;nombre
2;AUBERY;1988;7
2;AUBERY;1989;3
2;AUBERY;1990;5
2;AUBERY;1991;11
2;AUBERY;1993;4
2;AUBERY;1994;4
2;AUBERY;1995;7
2;AUBERY;1996;3
2;AUBERY;2005;3
2;AUBERY;2007;3
2;AUBERY;XXXX;11
