sexe;preusuel;annais;nombre
1;ANAKINE;2004;4
1;ANAKINE;2005;5
1;ANAKINE;2007;3
1;ANAKINE;2008;4
1;ANAKINE;2009;3
1;ANAKINE;2010;6
1;ANAKINE;2011;3
1;ANAKINE;2012;5
1;ANAKINE;2015;4
1;ANAKINE;2017;3
1;ANAKINE;XXXX;15
