sexe;preusuel;annais;nombre
2;EYLIN;2014;6
2;EYLIN;2015;3
2;EYLIN;2017;4
2;EYLIN;2018;3
2;EYLIN;2020;4
2;EYLIN;2021;4
2;EYLIN;XXXX;14
