sexe;preusuel;annais;nombre
2;HAILY;2008;4
2;HAILY;2009;4
2;HAILY;2013;4
2;HAILY;2014;3
2;HAILY;2016;3
2;HAILY;2019;4
2;HAILY;2020;3
2;HAILY;2021;4
2;HAILY;2022;3
2;HAILY;XXXX;11
