sexe;preusuel;annais;nombre
2;NAÏCHA;2010;4
2;NAÏCHA;2012;16
2;NAÏCHA;2013;10
2;NAÏCHA;2014;10
2;NAÏCHA;2015;18
2;NAÏCHA;2016;17
2;NAÏCHA;2017;16
2;NAÏCHA;2018;15
2;NAÏCHA;2019;17
2;NAÏCHA;2020;16
2;NAÏCHA;2021;13
2;NAÏCHA;2022;16
2;NAÏCHA;XXXX;7
