sexe;preusuel;annais;nombre
1;MIRON;2013;3
1;MIRON;2015;5
1;MIRON;2018;3
1;MIRON;2019;5
1;MIRON;2020;5
1;MIRON;2021;3
1;MIRON;2022;7
1;MIRON;XXXX;18
