sexe;preusuel;annais;nombre
2;BUGLEM;2009;5
2;BUGLEM;2010;6
2;BUGLEM;2011;5
2;BUGLEM;2012;9
2;BUGLEM;2013;5
2;BUGLEM;2014;4
2;BUGLEM;2015;7
2;BUGLEM;2016;5
2;BUGLEM;2017;5
2;BUGLEM;2018;5
2;BUGLEM;2019;3
2;BUGLEM;2020;5
2;BUGLEM;2021;3
2;BUGLEM;XXXX;2
