sexe;preusuel;annais;nombre
2;VICTORIA-LYNN;1994;3
2;VICTORIA-LYNN;1995;3
2;VICTORIA-LYNN;1997;4
2;VICTORIA-LYNN;2001;4
2;VICTORIA-LYNN;2002;4
2;VICTORIA-LYNN;2006;3
2;VICTORIA-LYNN;XXXX;22
