sexe;preusuel;annais;nombre
2;YOLINE;1992;5
2;YOLINE;1993;7
2;YOLINE;1994;4
2;YOLINE;1995;6
2;YOLINE;1996;3
2;YOLINE;1997;6
2;YOLINE;2000;7
2;YOLINE;2001;5
2;YOLINE;2002;3
2;YOLINE;2003;8
2;YOLINE;2004;8
2;YOLINE;2005;7
2;YOLINE;2007;8
2;YOLINE;2008;5
2;YOLINE;2009;4
2;YOLINE;2010;10
2;YOLINE;2011;4
2;YOLINE;2012;3
2;YOLINE;2013;4
2;YOLINE;2022;3
2;YOLINE;XXXX;30
