sexe;preusuel;annais;nombre
2;EMMANUEL;1908;4
2;EMMANUEL;1911;3
2;EMMANUEL;1913;5
2;EMMANUEL;1915;4
2;EMMANUEL;1917;4
2;EMMANUEL;1923;3
2;EMMANUEL;1925;3
2;EMMANUEL;1926;3
2;EMMANUEL;1927;4
2;EMMANUEL;1928;7
2;EMMANUEL;1929;4
2;EMMANUEL;1931;4
2;EMMANUEL;1932;6
2;EMMANUEL;1934;4
2;EMMANUEL;1938;8
2;EMMANUEL;1940;3
2;EMMANUEL;1943;3
2;EMMANUEL;1956;5
2;EMMANUEL;2007;3
2;EMMANUEL;XXXX;62
