sexe;preusuel;annais;nombre
1;TEILO;2000;4
1;TEILO;2001;3
1;TEILO;2002;8
1;TEILO;2003;7
1;TEILO;2004;9
1;TEILO;2005;5
1;TEILO;2006;4
1;TEILO;2007;3
1;TEILO;2008;7
1;TEILO;2009;5
1;TEILO;2010;4
1;TEILO;2011;3
1;TEILO;XXXX;15
