sexe;preusuel;annais;nombre
1;KENAEL;1991;3
1;KENAEL;1996;6
1;KENAEL;1998;3
1;KENAEL;1999;3
1;KENAEL;2001;3
1;KENAEL;2002;8
1;KENAEL;2003;11
1;KENAEL;2004;8
1;KENAEL;2005;11
1;KENAEL;2006;18
1;KENAEL;2007;22
1;KENAEL;2008;20
1;KENAEL;2009;25
1;KENAEL;2010;14
1;KENAEL;2011;10
1;KENAEL;2012;3
1;KENAEL;2014;4
1;KENAEL;2015;5
1;KENAEL;2016;5
1;KENAEL;2017;4
1;KENAEL;2019;5
1;KENAEL;2020;4
1;KENAEL;2021;4
1;KENAEL;2022;3
1;KENAEL;XXXX;11
