sexe;preusuel;annais;nombre
2;MAISSAM;1993;5
2;MAISSAM;1994;4
2;MAISSAM;1995;4
2;MAISSAM;1996;5
2;MAISSAM;1997;6
2;MAISSAM;1998;3
2;MAISSAM;1999;4
2;MAISSAM;2000;13
2;MAISSAM;2001;7
2;MAISSAM;2002;10
2;MAISSAM;2003;5
2;MAISSAM;2004;10
2;MAISSAM;2005;20
2;MAISSAM;2006;19
2;MAISSAM;2007;23
2;MAISSAM;2008;22
2;MAISSAM;2009;18
2;MAISSAM;2010;14
2;MAISSAM;2011;7
2;MAISSAM;2015;6
2;MAISSAM;2019;5
2;MAISSAM;XXXX;16
